N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix 
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;2;Mme OZIOL Nathalie;155
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;3;Mme ZBAIRI Kadija;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;4;M. ROQUE Manuel;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;5;M. MICHEL Didier;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;6;Mme BELLAREDJ Fatima;34
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;7;Mme RESSIGUIER Muriel;29
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;8;M. DALMAU Flavio;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;10;Mme BRIOT Valérie;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;11;Mme MANGANO Flavia;62
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;12;M. ASSIE Frédéric;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;13;Mme BRISSAUD Anne;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;14;Mme YAGUE Annie;100
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;15;Mme DEFRETIN Sophie;24
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;16;M. LECHAT Philippe;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;1;M. BENALI Mahfoud;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;2;Mme OZIOL Nathalie;150
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;3;Mme ZBAIRI Kadija;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;4;M. ROQUE Manuel;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;5;M. MICHEL Didier;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;6;Mme BELLAREDJ Fatima;36
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;7;Mme RESSIGUIER Muriel;20
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;8;M. DALMAU Flavio;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;10;Mme BRIOT Valérie;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;11;Mme MANGANO Flavia;76
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;12;M. ASSIE Frédéric;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;13;Mme BRISSAUD Anne;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;14;Mme YAGUE Annie;84
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;15;Mme DEFRETIN Sophie;34
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;75;Ecole primaire Olympe de Gouges;2;04;1060;449;1;6;442;4;16;M. LECHAT Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;1;M. RIVET-MARTEL Vincent;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;2;M. ALZINGRE Victor;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;3;Mme ROUSSEL Eva;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;4;M. MOXIN Michel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;5;Mme TROUSSELIER Sylvie;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;6;Mme LACHIVER Morgane;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;7;M. CHAVEROCHE Eric;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;8;M. DEPRET Florian;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;9;M. COLET Julien;51
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;11;Mme MIRALLES Patricia;49
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;12;Mme JAMET France;64
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;13;M. COURNET Jean-Philippe;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;14;Mme MEDINA Florence;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;76;Ecole maternelle Goethe;1;02;531;219;0;5;214;6;15;M. BOCCADIFUOCO Patrice;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;1;M. RIVET-MARTEL Vincent;22
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;2;M. ALZINGRE Victor;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;3;Mme ROUSSEL Eva;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;4;M. MOXIN Michel;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;5;Mme TROUSSELIER Sylvie;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;6;Mme LACHIVER Morgane;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;7;M. CHAVEROCHE Eric;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;8;M. DEPRET Florian;51
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;9;M. COLET Julien;221
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;10;M. LEBOON Hugo;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;11;Mme MIRALLES Patricia;80
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;12;Mme JAMET France;49
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;13;M. COURNET Jean-Philippe;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;14;Mme MEDINA Florence;32
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;77;Ecole élémentaire Frédéric Bazille;1;05;1439;526;4;10;512;14;15;M. BOCCADIFUOCO Patrice;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;1;M. RIVET-MARTEL Vincent;19
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;2;M. ALZINGRE Victor;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;3;Mme ROUSSEL Eva;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;4;M. MOXIN Michel;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;5;Mme TROUSSELIER Sylvie;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;6;Mme LACHIVER Morgane;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;7;M. CHAVEROCHE Eric;20
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;8;M. DEPRET Florian;51
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;9;M. COLET Julien;171
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;11;Mme MIRALLES Patricia;95
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;12;Mme JAMET France;50
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;13;M. COURNET Jean-Philippe;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;14;Mme MEDINA Florence;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;78;Ecole élémentaire Frédéric Bazille;1;05;1177;452;3;3;446;25;15;M. BOCCADIFUOCO Patrice;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;1;M. RIVET-MARTEL Vincent;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;2;M. ALZINGRE Victor;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;3;Mme ROUSSEL Eva;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;4;M. MOXIN Michel;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;5;Mme TROUSSELIER Sylvie;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;6;Mme LACHIVER Morgane;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;7;M. CHAVEROCHE Eric;24
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;8;M. DEPRET Florian;43
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;9;M. COLET Julien;158
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;11;Mme MIRALLES Patricia;114
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;12;Mme JAMET France;68
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;13;M. COURNET Jean-Philippe;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;14;Mme MEDINA Florence;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;79;Ecole élémentaire Winston Churchill;1;04;919;480;3;10;467;16;15;M. BOCCADIFUOCO Patrice;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;1;M. RIVET-MARTEL Vincent;22
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;2;M. ALZINGRE Victor;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;3;Mme ROUSSEL Eva;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;4;M. MOXIN Michel;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;5;Mme TROUSSELIER Sylvie;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;6;Mme LACHIVER Morgane;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;7;M. CHAVEROCHE Eric;41
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;8;M. DEPRET Florian;76
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;9;M. COLET Julien;225
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;11;Mme MIRALLES Patricia;195
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;12;Mme JAMET France;79
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;13;M. COURNET Jean-Philippe;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;14;Mme MEDINA Florence;53
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;80;Ecole élémentaire Winston Churchill;1;04;1320;747;4;6;737;27;15;M. BOCCADIFUOCO Patrice;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;81;Ecole maternelle Lily Boulanger;1;04;1055;271;5;8;258;3;1;M. RIVET-MARTEL Vincent;10
